ID,NodeType,weight,x,y,degree,degree.in,degree.out,degreeCentrality,OutDegreeCentrality,label
206,0,1,0,0,4,1,3,2.2666999115987E-05,3.40004986739806E-05,206
2060,9,1,0,0,106,87,19,0.000600675476573656,0.000215336491601877,2060
2061,4,1,0,0,48,27,21,0.000272003989391844,0.000238003490717864,2061
2062,8,1,0,0,76,60,16,0.000430672983203754,0.000181335992927896,2062
2063,9,1,0,0,141,118,23,0.000799011718838543,0.000260670489833851,2063
2064,9,1,0,0,186,152,34,0.0010540154588934,0.00038533898497178,2064
2065,8,1,0,0,26,19,7,0.000147335494253916,7.93344969059546E-05,2065
2066,8,1,0,0,9,5,4,5.10007480109708E-05,4.53339982319741E-05,2066
2067,9,1,0,0,33,27,6,0.000187002742706893,6.80009973479611E-05,2067
2068,8,1,0,0,141,111,30,0.000799011718838543,0.000340004986739806,2068
2069,9,1,0,0,168,139,29,0.000952013962871455,0.000328671487181812,2069
207,0,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,207
2070,4,1,0,0,13,11,2,7.36677471269579E-05,2.2666999115987E-05,2070
2071,8,1,0,0,123,98,25,0.000697010222816601,0.000283337488949838,2071
2072,8,1,0,0,129,99,30,0.000731010721490582,0.000340004986739806,2072
2073,9,1,0,0,195,161,34,0.00110501620690437,0.00038533898497178,2073
2074,9,1,0,0,162,130,32,0.000918013464197475,0.000362671985855793,2074
2075,8,1,0,0,48,36,12,0.000272003989391844,0.000136001994695922,2075
2076,4,1,0,0,17,15,2,9.63347462429449E-05,2.2666999115987E-05,2076
2077,9,1,0,0,126,100,26,0.000714010472153592,0.000294670988507831,2077
2078,9,1,0,0,204,162,42,0.00115601695491534,0.000476006981435728,2078
2079,4,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,2079
208,0,1,0,0,7,4,3,3.96672484529773E-05,3.40004986739806E-05,208
2080,4,1,0,0,9,7,2,5.10007480109708E-05,2.2666999115987E-05,2080
2081,8,1,0,0,172,129,43,0.000974680961987443,0.000487340480993721,2081
2082,4,1,0,0,18,14,4,0.000102001496021942,4.53339982319741E-05,2082
2083,9,1,0,0,147,117,30,0.000833012217512524,0.000340004986739806,2083
2084,9,1,0,0,141,109,32,0.000799011718838543,0.000362671985855793,2084
2085,8,1,0,0,30,24,6,0.000170002493369903,6.80009973479611E-05,2085
2086,9,1,0,0,136,108,28,0.000770677969943559,0.000317337987623819,2086
2087,8,1,0,0,156,117,39,0.000884012965523494,0.000442006482761747,2087
2088,9,1,0,0,198,154,44,0.00112201645624136,0.000498673980551715,2088
2089,4,1,0,0,23,17,6,0.000130335244916925,6.80009973479611E-05,2089
209,0,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,209
2090,9,1,0,0,189,148,41,0.00107101570823039,0.000464673481877734,2090
2091,4,1,0,0,34,26,8,0.00019266949248589,9.06679964639481E-05,2091
2092,9,1,0,0,43,32,11,0.000243670240496861,0.000124668495137929,2092
2093,9,1,0,0,177,136,41,0.00100301471088243,0.000464673481877734,2093
2094,4,1,0,0,7,6,1,3.96672484529773E-05,1.13334995579935E-05,2094
2095,9,1,0,0,154,115,39,0.000872679465965501,0.000442006482761747,2095
2096,8,1,0,0,21,15,6,0.000119001745358932,6.80009973479611E-05,2096
2097,4,1,0,0,38,18,20,0.000215336491601877,0.00022666999115987,2097
2098,9,1,0,0,117,86,31,0.000663009724142621,0.000351338486297799,2098
2099,8,1,0,0,16,11,5,9.06679964639481E-05,5.66674977899676E-05,2099
21,0,1,0,0,65,62,3,0.000368338735634789,3.40004986739806E-05,21
210,0,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,210
2100,4,1,0,0,6,5,1,3.40004986739806E-05,1.13334995579935E-05,2100
2101,8,1,0,0,71,55,16,0.00040233923430877,0.000181335992927896,2101
2102,8,1,0,0,132,100,32,0.000748010970827572,0.000362671985855793,2102
2103,9,1,0,0,184,143,41,0.0010426819593354,0.000464673481877734,2103
2104,9,1,0,0,181,133,48,0.00102568170999841,0.000544007978783689,2104
2105,4,1,0,0,11,8,3,6.23342475689643E-05,3.40004986739806E-05,2105
2106,4,1,0,0,4,3,1,2.2666999115987E-05,1.13334995579935E-05,2106
2107,4,1,0,0,37,30,7,0.00020966974182288,7.93344969059546E-05,2107
2108,9,1,0,0,164,121,43,0.000929346963755468,0.000487340480993721,2108
2109,9,1,0,0,135,99,36,0.000765011220164562,0.000408005984087767,2109
211,0,1,0,0,30,16,14,0.000170002493369903,0.000158668993811909,211
2110,8,1,0,0,43,29,14,0.000243670240496861,0.000158668993811909,2110
2111,8,1,0,0,184,138,46,0.0010426819593354,0.000521340979667702,2111
2112,9,1,0,0,160,117,43,0.000906679964639481,0.000487340480993721,2112
2113,4,1,0,0,10,7,3,5.66674977899676E-05,3.40004986739806E-05,2113
2114,4,1,0,0,15,10,5,8.50012466849514E-05,5.66674977899676E-05,2114
2115,9,1,0,0,136,97,39,0.000770677969943559,0.000442006482761747,2115
2116,4,1,0,0,65,36,29,0.000368338735634789,0.000328671487181812,2116
2117,8,1,0,0,142,104,38,0.00080467846861754,0.000430672983203754,2117
2118,9,1,0,0,188,138,50,0.00106534895845139,0.000566674977899676,2118
2119,4,1,0,0,15,12,3,8.50012466849514E-05,3.40004986739806E-05,2119
212,0,1,0,0,18,8,10,0.000102001496021942,0.000113334995579935,212
2120,4,1,0,0,23,15,8,0.000130335244916925,9.06679964639481E-05,2120
2121,9,1,0,0,158,113,45,0.000895346465081488,0.000510007480109708,2121
2122,9,1,0,0,146,105,41,0.000827345467733527,0.000464673481877734,2122
2123,9,1,0,0,203,147,56,0.00115035020513634,0.000634675975247637,2123
2124,9,1,0,0,169,122,47,0.000957680712650452,0.000532674479225695,2124
2125,8,1,0,0,121,85,36,0.000685676723258608,0.000408005984087767,2125
2126,4,1,0,0,54,34,20,0.000306004488065825,0.00022666999115987,2126
2127,8,1,0,0,112,82,30,0.000634675975247637,0.000340004986739806,2127
2128,8,1,0,0,92,65,27,0.000521340979667702,0.000306004488065825,2128
2129,4,1,0,0,38,26,12,0.000215336491601877,0.000136001994695922,2129
213,0,1,0,0,39,19,20,0.000221003241380874,0.00022666999115987,213
2130,4,1,0,0,11,9,2,6.23342475689643E-05,2.2666999115987E-05,2130
2131,9,1,0,0,198,143,55,0.00112201645624136,0.000623342475689643,2131
2132,8,1,0,0,94,67,27,0.000532674479225695,0.000306004488065825,2132
2133,8,1,0,0,159,120,39,0.000901013214860485,0.000442006482761747,2133
2134,8,1,0,0,85,55,30,0.000481673731214724,0.000340004986739806,2134
2135,8,1,0,0,88,60,28,0.000498673980551715,0.000317337987623819,2135
2136,9,1,0,0,74,47,27,0.00041933948364576,0.000306004488065825,2136
2137,8,1,0,0,49,33,16,0.000277670739170841,0.000181335992927896,2137
2138,8,1,0,0,138,94,44,0.000782011469501553,0.000498673980551715,2138
2139,9,1,0,0,178,125,53,0.00100868146066142,0.000600675476573656,2139
214,0,1,0,0,17,6,11,9.63347462429449E-05,0.000124668495137929,214
2140,9,1,0,0,171,118,53,0.000969014212208446,0.000600675476573656,2140
2141,8,1,0,0,24,16,8,0.000136001994695922,9.06679964639481E-05,2141
2142,9,1,0,0,221,153,68,0.00125235170115828,0.000770677969943559,2142
2143,8,1,0,0,102,63,39,0.000578008477457669,0.000442006482761747,2143
2144,8,1,0,0,78,53,25,0.000442006482761747,0.000283337488949838,2144
2145,8,1,0,0,43,29,14,0.000243670240496861,0.000158668993811909,2145
2146,4,1,0,0,24,15,9,0.000136001994695922,0.000102001496021942,2146
2147,9,1,0,0,41,28,13,0.000232336740938867,0.000147335494253916,2147
2148,8,1,0,0,90,58,32,0.000510007480109708,0.000362671985855793,2148
2149,8,1,0,0,128,87,41,0.000725343971711585,0.000464673481877734,2149
215,0,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,215
2150,9,1,0,0,192,132,60,0.00108801595756738,0.000680009973479611,2150
2151,8,1,0,0,86,54,32,0.000487340480993721,0.000362671985855793,2151
2152,4,1,0,0,18,7,11,0.000102001496021942,0.000124668495137929,2152
2153,8,1,0,0,139,89,50,0.000787678219280549,0.000566674977899676,2153
2154,9,1,0,0,160,108,52,0.000906679964639481,0.000589341977015663,2154
2155,8,1,0,0,41,33,8,0.000232336740938867,9.06679964639481E-05,2155
2156,4,1,0,0,27,16,11,0.000153002244032912,0.000124668495137929,2156
2157,4,1,0,0,39,18,21,0.000221003241380874,0.000238003490717864,2157
2158,4,1,0,0,10,7,3,5.66674977899676E-05,3.40004986739806E-05,2158
2159,4,1,0,0,48,20,28,0.000272003989391844,0.000317337987623819,2159
216,0,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,216
2160,4,1,0,0,24,13,11,0.000136001994695922,0.000124668495137929,2160
2161,8,1,0,0,82,56,26,0.000464673481877734,0.000294670988507831,2161
2162,4,1,0,0,15,8,7,8.50012466849514E-05,7.93344969059546E-05,2162
2163,8,1,0,0,31,18,13,0.0001756692431489,0.000147335494253916,2163
2164,9,1,0,0,92,64,28,0.000521340979667702,0.000317337987623819,2164
2165,9,1,0,0,128,85,43,0.000725343971711585,0.000487340480993721,2165
2166,4,1,0,0,9,5,4,5.10007480109708E-05,4.53339982319741E-05,2166
2167,4,1,0,0,5,3,2,2.83337488949838E-05,2.2666999115987E-05,2167
2168,4,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,2168
2169,8,1,0,0,109,69,40,0.000617675725910647,0.000453339982319741,2169
217,0,1,0,0,8,1,7,4.53339982319741E-05,7.93344969059546E-05,217
2170,4,1,0,0,18,14,4,0.000102001496021942,4.53339982319741E-05,2170
2171,4,1,0,0,66,30,36,0.000374005485413786,0.000408005984087767,2171
2172,9,1,0,0,193,129,64,0.00109368270734637,0.000725343971711585,2172
2173,4,1,0,0,30,16,14,0.000170002493369903,0.000158668993811909,2173
2174,8,1,0,0,120,76,44,0.000680009973479611,0.000498673980551715,2174
2175,8,1,0,0,8,4,4,4.53339982319741E-05,4.53339982319741E-05,2175
2176,8,1,0,0,117,72,45,0.000663009724142621,0.000510007480109708,2176
2177,8,1,0,0,11,9,2,6.23342475689643E-05,2.2666999115987E-05,2177
2178,4,1,0,0,3,2,1,1.70002493369903E-05,1.13334995579935E-05,2178
2179,9,1,0,0,94,61,33,0.000532674479225695,0.000374005485413786,2179
218,0,1,0,0,9,4,5,5.10007480109708E-05,5.66674977899676E-05,218
2180,8,1,0,0,114,73,41,0.00064600947480563,0.000464673481877734,2180
2181,4,1,0,0,17,11,6,9.63347462429449E-05,6.80009973479611E-05,2181
2182,8,1,0,0,8,5,3,4.53339982319741E-05,3.40004986739806E-05,2182
2183,8,1,0,0,134,78,56,0.000759344470385566,0.000634675975247637,2183
2184,9,1,0,0,186,122,64,0.0010540154588934,0.000725343971711585,2184
2185,8,1,0,0,17,6,11,9.63347462429449E-05,0.000124668495137929,2185
2186,8,1,0,0,18,11,7,0.000102001496021942,7.93344969059546E-05,2186
2187,8,1,0,0,148,92,56,0.00083867896729152,0.000634675975247637,2187
2188,9,1,0,0,194,126,68,0.00109934945712537,0.000770677969943559,2188
2189,8,1,0,0,113,72,41,0.000640342725026634,0.000464673481877734,2189
219,0,1,0,0,6,1,5,3.40004986739806E-05,5.66674977899676E-05,219
2190,9,1,0,0,168,106,62,0.000952013962871455,0.000702676972595598,2190
2191,8,1,0,0,88,51,37,0.000498673980551715,0.00041933948364576,2191
2192,4,1,0,0,41,20,21,0.000232336740938867,0.000238003490717864,2192
2193,4,1,0,0,14,7,7,7.93344969059546E-05,7.93344969059546E-05,2193
2194,8,1,0,0,109,63,46,0.000617675725910647,0.000521340979667702,2194
2195,4,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,2195
2196,8,1,0,0,110,60,50,0.000623342475689643,0.000566674977899676,2196
2197,4,1,0,0,22,10,12,0.000124668495137929,0.000136001994695922,2197
2198,8,1,0,0,55,31,24,0.000311671237844822,0.000272003989391844,2198
2199,8,1,0,0,175,104,71,0.000991681211324433,0.00080467846861754,2199
22,0,1,0,0,11,9,2,6.23342475689643E-05,2.2666999115987E-05,22
220,0,1,0,0,4,2,2,2.2666999115987E-05,2.2666999115987E-05,220
2200,9,1,0,0,173,109,64,0.000980347711766439,0.000725343971711585,2200
2201,9,1,0,0,190,119,71,0.00107668245800938,0.00080467846861754,2201
2202,4,1,0,0,49,23,26,0.000277670739170841,0.000294670988507831,2202
2203,8,1,0,0,100,53,47,0.000566674977899676,0.000532674479225695,2203
2204,4,1,0,0,4,2,2,2.2666999115987E-05,2.2666999115987E-05,2204
2205,8,1,0,0,14,7,7,7.93344969059546E-05,7.93344969059546E-05,2205
2206,9,1,0,0,210,132,78,0.00119001745358932,0.000884012965523494,2206
2207,4,1,0,0,22,16,6,0.000124668495137929,6.80009973479611E-05,2207
2208,8,1,0,0,22,14,8,0.000124668495137929,9.06679964639481E-05,2208
2209,8,1,0,0,36,21,15,0.000204002992043883,0.000170002493369903,2209
221,0,1,0,0,8,3,5,4.53339982319741E-05,5.66674977899676E-05,221
2210,9,1,0,0,98,60,38,0.000555341478341682,0.000430672983203754,2210
2211,8,1,0,0,54,31,23,0.000306004488065825,0.000260670489833851,2211
2212,9,1,0,0,140,89,51,0.000793344969059546,0.000578008477457669,2212
2213,9,1,0,0,103,67,36,0.000583675227236666,0.000408005984087767,2213
2214,8,1,0,0,27,17,10,0.000153002244032912,0.000113334995579935,2214
2215,8,1,0,0,58,28,30,0.000328671487181812,0.000340004986739806,2215
2216,9,1,0,0,133,79,54,0.000753677720606569,0.00061200897613165,2216
2217,4,1,0,0,13,10,3,7.36677471269579E-05,3.40004986739806E-05,2217
2218,9,1,0,0,205,123,82,0.00116168370469434,0.000929346963755468,2218
2219,8,1,0,0,5,2,3,2.83337488949838E-05,3.40004986739806E-05,2219
222,0,1,0,0,11,4,7,6.23342475689643E-05,7.93344969059546E-05,222
2220,9,1,0,0,195,118,77,0.00110501620690437,0.000872679465965501,2220
2221,8,1,0,0,41,24,17,0.000232336740938867,0.00019266949248589,2221
2222,8,1,0,0,46,26,20,0.000260670489833851,0.00022666999115987,2222
2223,8,1,0,0,116,67,49,0.000657342974363624,0.000555341478341682,2223
2224,8,1,0,0,129,69,60,0.000731010721490582,0.000680009973479611,2224
2225,4,1,0,0,42,13,29,0.000238003490717864,0.000328671487181812,2225
2226,8,1,0,0,51,31,20,0.000289004238728835,0.00022666999115987,2226
2227,4,1,0,0,7,5,2,3.96672484529773E-05,2.2666999115987E-05,2227
2228,4,1,0,0,32,20,12,0.000181335992927896,0.000136001994695922,2228
2229,9,1,0,0,207,124,83,0.00117301720425233,0.000940680463313462,2229
223,0,1,0,0,27,10,17,0.000153002244032912,0.00019266949248589,223
2230,4,1,0,0,5,3,2,2.83337488949838E-05,2.2666999115987E-05,2230
2231,4,1,0,0,36,20,16,0.000204002992043883,0.000181335992927896,2231
2232,8,1,0,0,71,41,30,0.00040233923430877,0.000340004986739806,2232
2233,9,1,0,0,222,131,91,0.00125801845093728,0.00103134845977741,2233
2234,9,1,0,0,29,19,10,0.000164335743590906,0.000113334995579935,2234
2235,8,1,0,0,70,43,27,0.000396672484529773,0.000306004488065825,2235
2236,4,1,0,0,37,18,19,0.00020966974182288,0.000215336491601877,2236
2237,9,1,0,0,124,75,49,0.000702676972595598,0.000555341478341682,2237
2238,4,1,0,0,13,9,4,7.36677471269579E-05,4.53339982319741E-05,2238
2239,8,1,0,0,44,22,22,0.000249336990275857,0.000249336990275857,2239
224,0,1,0,0,28,11,17,0.000158668993811909,0.00019266949248589,224
2240,9,1,0,0,201,121,80,0.00113901670557835,0.000906679964639481,2240
2241,8,1,0,0,119,60,59,0.000674343223700614,0.000668676473921618,2241
2242,8,1,0,0,40,21,19,0.00022666999115987,0.000215336491601877,2242
2243,8,1,0,0,59,35,24,0.000334338236960809,0.000272003989391844,2243
2244,9,1,0,0,200,115,85,0.00113334995579935,0.000963347462429449,2244
2245,4,1,0,0,7,4,3,3.96672484529773E-05,3.40004986739806E-05,2245
2246,8,1,0,0,95,47,48,0.000538341229004692,0.000544007978783689,2246
2247,8,1,0,0,122,63,59,0.000691343473037605,0.000668676473921618,2247
2248,4,1,0,0,18,9,9,0.000102001496021942,0.000102001496021942,2248
2249,8,1,0,0,19,11,8,0.000107668245800938,9.06679964639481E-05,2249
225,0,1,0,0,10,2,8,5.66674977899676E-05,9.06679964639481E-05,225
2250,8,1,0,0,109,56,53,0.000617675725910647,0.000600675476573656,2250
2251,4,1,0,0,9,3,6,5.10007480109708E-05,6.80009973479611E-05,2251
2252,8,1,0,0,10,6,4,5.66674977899676E-05,4.53339982319741E-05,2252
2253,9,1,0,0,157,91,66,0.000889679715302491,0.000748010970827572,2253
2254,8,1,0,0,90,42,48,0.000510007480109708,0.000544007978783689,2254
2255,4,1,0,0,10,5,5,5.66674977899676E-05,5.66674977899676E-05,2255
2256,8,1,0,0,7,2,5,3.96672484529773E-05,5.66674977899676E-05,2256
2257,9,1,0,0,155,87,68,0.000878346215744498,0.000770677969943559,2257
2258,9,1,0,0,49,29,20,0.000277670739170841,0.00022666999115987,2258
2259,8,1,0,0,55,33,22,0.000311671237844822,0.000249336990275857,2259
226,0,1,0,0,14,4,10,7.93344969059546E-05,0.000113334995579935,226
2260,4,1,0,0,20,5,15,0.000113334995579935,0.000170002493369903,2260
2261,9,1,0,0,129,69,60,0.000731010721490582,0.000680009973479611,2261
2262,9,1,0,0,14,8,6,7.93344969059546E-05,6.80009973479611E-05,2262
2263,4,1,0,0,7,5,2,3.96672484529773E-05,2.2666999115987E-05,2263
2264,8,1,0,0,75,32,43,0.000425006233424757,0.000487340480993721,2264
2265,8,1,0,0,11,3,8,6.23342475689643E-05,9.06679964639481E-05,2265
2266,9,1,0,0,234,133,101,0.00132601944828524,0.00114468345535735,2266
2267,8,1,0,0,83,38,45,0.000470340231656731,0.000510007480109708,2267
2268,8,1,0,0,130,63,67,0.000736677471269579,0.000759344470385566,2268
2269,4,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,2269
227,0,1,0,0,15,3,12,8.50012466849514E-05,0.000136001994695922,227
2270,8,1,0,0,15,8,7,8.50012466849514E-05,7.93344969059546E-05,2270
2271,9,1,0,0,180,91,89,0.00102001496021942,0.00100868146066142,2271
2272,8,1,0,0,29,14,15,0.000164335743590906,0.000170002493369903,2272
2273,8,1,0,0,91,38,53,0.000515674229888705,0.000600675476573656,2273
2274,8,1,0,0,35,17,18,0.000198336242264887,0.000204002992043883,2274
2275,9,1,0,0,185,99,86,0.0010483487091144,0.000974680961987443,2275
2276,9,1,0,0,154,81,73,0.000872679465965501,0.000827345467733527,2276
2277,4,1,0,0,16,8,8,9.06679964639481E-05,9.06679964639481E-05,2277
2278,9,1,0,0,174,91,83,0.000986014461545436,0.000940680463313462,2278
2279,8,1,0,0,129,61,68,0.000731010721490582,0.000770677969943559,2279
228,0,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,228
2280,8,1,0,0,59,30,29,0.000334338236960809,0.000328671487181812,2280
2281,4,1,0,0,9,3,6,5.10007480109708E-05,6.80009973479611E-05,2281
2282,8,1,0,0,154,75,79,0.000872679465965501,0.000895346465081488,2282
2283,8,1,0,0,161,75,86,0.000912346714418478,0.000974680961987443,2283
2284,4,1,0,0,56,21,35,0.000317337987623819,0.000396672484529773,2284
2285,8,1,0,0,55,27,28,0.000311671237844822,0.000317337987623819,2285
2286,4,1,0,0,24,11,13,0.000136001994695922,0.000147335494253916,2286
2287,9,1,0,0,68,34,34,0.00038533898497178,0.00038533898497178,2287
2288,9,1,0,0,21,9,12,0.000119001745358932,0.000136001994695922,2288
2289,8,1,0,0,160,73,87,0.000906679964639481,0.000986014461545436,2289
229,0,1,0,0,6,1,5,3.40004986739806E-05,5.66674977899676E-05,229
2290,9,1,0,0,184,92,92,0.0010426819593354,0.0010426819593354,2290
2291,8,1,0,0,17,5,12,9.63347462429449E-05,0.000136001994695922,2291
2292,8,1,0,0,142,61,81,0.00080467846861754,0.000918013464197475,2292
2293,8,1,0,0,54,24,30,0.000306004488065825,0.000340004986739806,2293
2294,8,1,0,0,122,52,70,0.000691343473037605,0.000793344969059546,2294
2295,8,1,0,0,23,11,12,0.000130335244916925,0.000136001994695922,2295
2296,8,1,0,0,34,16,18,0.00019266949248589,0.000204002992043883,2296
2297,4,1,0,0,38,15,23,0.000215336491601877,0.000260670489833851,2297
2298,8,1,0,0,17,9,8,9.63347462429449E-05,9.06679964639481E-05,2298
2299,9,1,0,0,155,80,75,0.000878346215744498,0.000850012466849514,2299
23,0,1,0,0,17,16,1,9.63347462429449E-05,1.13334995579935E-05,23
230,0,1,0,0,9,2,7,5.10007480109708E-05,7.93344969059546E-05,230
2300,9,1,0,0,122,59,63,0.000691343473037605,0.000714010472153592,2300
2301,4,1,0,0,10,3,7,5.66674977899676E-05,7.93344969059546E-05,2301
2302,8,1,0,0,123,47,76,0.000697010222816601,0.000861345966407507,2302
2303,9,1,0,0,29,9,20,0.000164335743590906,0.00022666999115987,2303
2304,8,1,0,0,66,34,32,0.000374005485413786,0.000362671985855793,2304
2305,8,1,0,0,16,4,12,9.06679964639481E-05,0.000136001994695922,2305
2306,9,1,0,0,113,56,57,0.000640342725026634,0.00064600947480563,2306
2307,9,1,0,0,141,72,69,0.000799011718838543,0.000782011469501553,2307
2308,9,1,0,0,156,74,82,0.000884012965523494,0.000929346963755468,2308
2309,9,1,0,0,199,99,100,0.00112768320602036,0.00113334995579935,2309
231,0,1,0,0,21,7,14,0.000119001745358932,0.000158668993811909,231
2310,8,1,0,0,23,9,14,0.000130335244916925,0.000158668993811909,2310
2311,9,1,0,0,51,24,27,0.000289004238728835,0.000306004488065825,2311
2312,8,1,0,0,16,10,6,9.06679964639481E-05,6.80009973479611E-05,2312
2313,4,1,0,0,85,40,45,0.000481673731214724,0.000510007480109708,2313
2314,4,1,0,0,19,8,11,0.000107668245800938,0.000124668495137929,2314
2315,8,1,0,0,73,28,45,0.000413672733866763,0.000510007480109708,2315
2316,4,1,0,0,10,4,6,5.66674977899676E-05,6.80009973479611E-05,2316
2317,4,1,0,0,36,19,17,0.000204002992043883,0.00019266949248589,2317
2318,8,1,0,0,37,13,24,0.00020966974182288,0.000272003989391844,2318
2319,8,1,0,0,122,48,74,0.000691343473037605,0.00083867896729152,2319
232,0,1,0,0,25,8,17,0.000141668744474919,0.00019266949248589,232
2320,4,1,0,0,16,9,7,9.06679964639481E-05,7.93344969059546E-05,2320
2321,4,1,0,0,7,2,5,3.96672484529773E-05,5.66674977899676E-05,2321
2322,8,1,0,0,46,20,26,0.000260670489833851,0.000294670988507831,2322
2323,9,1,0,0,183,86,97,0.00103701520955641,0.00109934945712537,2323
2324,9,1,0,0,197,92,105,0.00111634970646236,0.00119001745358932,2324
2325,8,1,0,0,79,29,50,0.000447673232540744,0.000566674977899676,2325
2326,9,1,0,0,180,86,94,0.00102001496021942,0.00106534895845139,2326
2327,8,1,0,0,125,54,71,0.000708343722374595,0.00080467846861754,2327
2328,8,1,0,0,166,65,101,0.000940680463313462,0.00114468345535735,2328
2329,9,1,0,0,124,53,71,0.000702676972595598,0.00080467846861754,2329
233,0,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,233
2330,8,1,0,0,48,17,31,0.000272003989391844,0.000351338486297799,2330
2331,9,1,0,0,190,90,100,0.00107668245800938,0.00113334995579935,2331
2332,8,1,0,0,103,38,65,0.000583675227236666,0.000736677471269579,2332
2333,8,1,0,0,160,57,103,0.000906679964639481,0.00116735045447333,2333
